RAIN,DATE,TMAX,TMIN,PRCP,PREV_PRCP_1,PREV_PRCP_2,PREV_PRCP_3,PREV_PRCP_4,PREV_PRCP_5,PREV_PRCP_6,PREV_PRCP_7,PREV_PRCP_8,PREV_PRCP_9,PREV_PRCP_10
TRUE,2002-05-22,61,48,0.08,0.06,0.1,0.11,0.01,0.06,0.14,0,0,0.11,0
FALSE,2002-05-23,62,47,0,0.08,0.06,0.1,0.11,0.01,0.06,0.14,0,0,0.11
FALSE,2002-05-24,68,45,0,0,0.08,0.06,0.1,0.11,0.01,0.06,0.14,0,0
TRUE,2002-05-25,67,51,0.01,0,0,0.08,0.06,0.1,0.11,0.01,0.06,0.14,0
FALSE,2002-05-26,68,53,0,0.01,0,0,0.08,0.06,0.1,0.11,0.01,0.06,0.14
TRUE,2002-05-27,68,52,0.09,0,0.01,0,0,0.08,0.06,0.1,0.11,0.01,0.06
TRUE,2002-05-28,65,54,0.21,0.09,0,0.01,0,0,0.08,0.06,0.1,0.11,0.01
TRUE,2002-05-29,62,51,0.01,0.21,0.09,0,0.01,0,0,0.08,0.06,0.1,0.11
FALSE,2002-05-30,65,47,0,0.01,0.21,0.09,0,0.01,0,0,0.08,0.06,0.1
FALSE,2002-05-31,67,48,0,0,0.01,0.21,0.09,0,0.01,0,0,0.08,0.06
FALSE,2002-06-01,69,51,0,0,0,0.01,0.21,0.09,0,0.01,0,0,0.08
FALSE,2002-06-02,67,48,0,0,0,0,0.01,0.21,0.09,0,0.01,0,0
FALSE,2002-06-03,68,49,0,0,0,0,0,0.01,0.21,0.09,0,0.01,0
TRUE,2002-06-04,65,53,0.04,0,0,0,0,0,0.01,0.21,0.09,0,0.01
TRUE,2002-06-05,67,53,0.07,0.04,0,0,0,0,0,0.01,0.21,0.09,0
TRUE,2002-06-06,62,49,0.01,0.07,0.04,0,0,0,0,0,0.01,0.21,0.09
TRUE,2002-06-07,55,44,0.28,0.01,0.07,0.04,0,0,0,0,0,0.01,0.21
TRUE,2002-06-08,59,42,0.01,0.28,0.01,0.07,0.04,0,0,0,0,0,0.01
FALSE,2002-06-09,72,47,0,0.01,0.28,0.01,0.07,0.04,0,0,0,0,0
FALSE,2002-06-10,67,50,0,0,0.01,0.28,0.01,0.07,0.04,0,0,0,0
FALSE,2002-06-11,75,49,0,0,0,0.01,0.28,0.01,0.07,0.04,0,0,0
FALSE,2002-06-12,82,56,0,0,0,0,0.01,0.28,0.01,0.07,0.04,0,0
FALSE,2002-06-13,94,58,0,0,0,0,0,0.01,0.28,0.01,0.07,0.04,0
FALSE,2002-06-14,68,54,0,0,0,0,0,0,0.01,0.28,0.01,0.07,0.04
FALSE,2002-06-15,67,51,0,0,0,0,0,0,0,0.01,0.28,0.01,0.07
FALSE,2002-06-16,64,52,0,0,0,0,0,0,0,0,0.01,0.28,0.01
TRUE,2002-06-17,62,53,0.29,0,0,0,0,0,0,0,0,0.01,0.28
TRUE,2002-06-18,64,51,0.08,0.29,0,0,0,0,0,0,0,0,0.01
FALSE,2002-06-19,67,50,0,0.08,0.29,0,0,0,0,0,0,0,0
FALSE,2002-06-20,75,51,0,0,0.08,0.29,0,0,0,0,0,0,0
FALSE,2002-06-21,83,55,0,0,0,0.08,0.29,0,0,0,0,0,0
FALSE,2002-06-22,73,53,0,0,0,0,0.08,0.29,0,0,0,0,0
FALSE,2002-06-23,72,54,0,0,0,0,0,0.08,0.29,0,0,0,0
FALSE,2002-06-24,75,58,0,0,0,0,0,0,0.08,0.29,0,0,0
FALSE,2002-06-25,85,55,0,0,0,0,0,0,0,0.08,0.29,0,0
FALSE,2002-06-26,85,58,0,0,0,0,0,0,0,0,0.08,0.29,0
TRUE,2002-06-27,69,54,0.14,0,0,0,0,0,0,0,0,0.08,0.29
TRUE,2002-06-28,62,53,0.79,0.14,0,0,0,0,0,0,0,0,0.08
TRUE,2002-06-29,66,54,0.02,0.79,0.14,0,0,0,0,0,0,0,0
FALSE,2002-06-30,67,54,0,0.02,0.79,0.14,0,0,0,0,0,0,0
FALSE,2002-07-01,67,53,0,0,0.02,0.79,0.14,0,0,0,0,0,0
FALSE,2002-07-02,68,52,0,0,0,0.02,0.79,0.14,0,0,0,0,0
FALSE,2002-07-03,67,52,0,0,0,0,0.02,0.79,0.14,0,0,0,0
FALSE,2002-07-04,65,52,0,0,0,0,0,0.02,0.79,0.14,0,0,0
FALSE,2002-07-05,70,51,0,0,0,0,0,0,0.02,0.79,0.14,0,0
FALSE,2002-07-06,77,55,0,0,0,0,0,0,0,0.02,0.79,0.14,0
TRUE,2002-07-07,66,57,0.58,0,0,0,0,0,0,0,0.02,0.79,0.14
FALSE,2002-07-08,70,55,0,0.58,0,0,0,0,0,0,0,0.02,0.79
FALSE,2002-07-09,78,54,0,0,0.58,0,0,0,0,0,0,0,0.02
FALSE,2002-07-10,89,60,0,0,0,0.58,0,0,0,0,0,0,0
FALSE,2002-07-11,81,56,0,0,0,0,0.58,0,0,0,0,0,0
FALSE,2002-07-12,83,56,0,0,0,0,0,0.58,0,0,0,0,0
FALSE,2002-07-13,79,56,0,0,0,0,0,0,0.58,0,0,0,0
FALSE,2002-07-14,66,55,0,0,0,0,0,0,0,0.58,0,0,0
FALSE,2002-07-15,77,52,0,0,0,0,0,0,0,0,0.58,0,0
FALSE,2002-07-16,79,54,0,0,0,0,0,0,0,0,0,0.58,0
FALSE,2002-07-17,77,57,0,0,0,0,0,0,0,0,0,0,0.58
FALSE,2002-07-18,75,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-19,73,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-20,77,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-21,81,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-22,88,65,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-23,87,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-24,81,58,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-25,67,59,0,0,0,0,0,0,0,0,0,0,0
TRUE,2002-07-26,62,57,0.03,0,0,0,0,0,0,0,0,0,0
FALSE,2002-07-27,73,54,0,0.03,0,0,0,0,0,0,0,0,0
TRUE,2002-07-28,64,55,0.01,0,0.03,0,0,0,0,0,0,0,0
FALSE,2002-07-29,70,56,0,0.01,0,0.03,0,0,0,0,0,0,0
TRUE,2002-07-30,71,55,0.02,0,0.01,0,0.03,0,0,0,0,0,0
FALSE,2002-07-31,72,49,0,0.02,0,0.01,0,0.03,0,0,0,0,0
FALSE,2002-08-01,75,54,0,0,0.02,0,0.01,0,0.03,0,0,0,0
FALSE,2002-08-02,70,50,0,0,0,0.02,0,0.01,0,0.03,0,0,0
FALSE,2002-08-03,66,52,0,0,0,0,0.02,0,0.01,0,0.03,0,0
TRUE,2002-08-04,66,53,0.01,0,0,0,0,0.02,0,0.01,0,0.03,0
TRUE,2002-08-05,68,52,0.02,0.01,0,0,0,0,0.02,0,0.01,0,0.03
FALSE,2002-08-06,69,52,0,0.02,0.01,0,0,0,0,0.02,0,0.01,0
FALSE,2002-08-07,72,54,0,0,0.02,0.01,0,0,0,0,0.02,0,0.01
FALSE,2002-08-08,78,53,0,0,0,0.02,0.01,0,0,0,0,0.02,0
FALSE,2002-08-09,82,56,0,0,0,0,0.02,0.01,0,0,0,0,0.02
FALSE,2002-08-10,74,58,0,0,0,0,0,0.02,0.01,0,0,0,0
FALSE,2002-08-11,79,54,0,0,0,0,0,0,0.02,0.01,0,0,0
FALSE,2002-08-12,82,56,0,0,0,0,0,0,0,0.02,0.01,0,0
FALSE,2002-08-13,92,65,0,0,0,0,0,0,0,0,0.02,0.01,0
FALSE,2002-08-14,85,61,0,0,0,0,0,0,0,0,0,0.02,0.01
FALSE,2002-08-15,82,54,0,0,0,0,0,0,0,0,0,0,0.02
FALSE,2002-08-16,80,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-17,78,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-18,74,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-19,70,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-20,67,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-21,69,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-22,77,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-23,82,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-24,78,54,0,0,0,0,0,0,0,0,0,0,0
TRUE,2002-08-25,66,57,0.01,0,0,0,0,0,0,0,0,0,0
FALSE,2002-08-26,74,60,0,0.01,0,0,0,0,0,0,0,0,0
FALSE,2002-08-27,81,57,0,0,0.01,0,0,0,0,0,0,0,0
FALSE,2002-08-28,87,58,0,0,0,0.01,0,0,0,0,0,0,0
FALSE,2002-08-29,75,54,0,0,0,0,0.01,0,0,0,0,0,0
FALSE,2002-08-30,71,54,0,0,0,0,0,0.01,0,0,0,0,0
FALSE,2002-08-31,77,53,0,0,0,0,0,0,0.01,0,0,0,0
FALSE,2002-09-01,70,56,0,0,0,0,0,0,0,0.01,0,0,0
TRUE,2002-09-02,72,55,0.08,0,0,0,0,0,0,0,0.01,0,0
FALSE,2002-09-03,66,50,0,0.08,0,0,0,0,0,0,0,0.01,0
FALSE,2002-09-04,69,47,0,0,0.08,0,0,0,0,0,0,0,0.01
FALSE,2002-09-05,69,47,0,0,0,0.08,0,0,0,0,0,0,0
FALSE,2002-09-06,67,47,0,0,0,0,0.08,0,0,0,0,0,0
FALSE,2002-09-07,67,52,0,0,0,0,0,0.08,0,0,0,0,0
TRUE,2002-09-08,62,48,0.01,0,0,0,0,0,0.08,0,0,0,0
FALSE,2002-09-09,76,54,0,0.01,0,0,0,0,0,0.08,0,0,0
FALSE,2002-09-10,77,53,0,0,0.01,0,0,0,0,0,0.08,0,0
FALSE,2002-09-11,76,55,0,0,0,0.01,0,0,0,0,0,0.08,0
FALSE,2002-09-12,80,54,0,0,0,0,0.01,0,0,0,0,0,0.08
FALSE,2002-09-13,80,55,0,0,0,0,0,0.01,0,0,0,0,0
FALSE,2002-09-14,76,56,0,0,0,0,0,0,0.01,0,0,0,0
FALSE,2002-09-15,65,56,0,0,0,0,0,0,0,0.01,0,0,0
TRUE,2002-09-16,65,55,0.13,0,0,0,0,0,0,0,0.01,0,0
TRUE,2002-09-17,66,51,0.05,0.13,0,0,0,0,0,0,0,0.01,0
FALSE,2002-09-18,70,47,0,0.05,0.13,0,0,0,0,0,0,0,0.01
FALSE,2002-09-19,68,50,0,0,0.05,0.13,0,0,0,0,0,0,0
FALSE,2002-09-20,66,48,0,0,0,0.05,0.13,0,0,0,0,0,0
FALSE,2002-09-21,71,47,0,0,0,0,0.05,0.13,0,0,0,0,0
FALSE,2002-09-22,75,52,0,0,0,0,0,0.05,0.13,0,0,0,0
FALSE,2002-09-23,75,50,0,0,0,0,0,0,0.05,0.13,0,0,0
FALSE,2002-09-24,72,51,0,0,0,0,0,0,0,0.05,0.13,0,0
FALSE,2002-09-25,74,54,0,0,0,0,0,0,0,0,0.05,0.13,0
FALSE,2002-09-26,70,50,0,0,0,0,0,0,0,0,0,0.05,0.13
FALSE,2002-09-27,68,50,0,0,0,0,0,0,0,0,0,0,0.05
FALSE,2002-09-28,72,49,0,0,0,0,0,0,0,0,0,0,0
TRUE,2002-09-29,61,49,0.15,0,0,0,0,0,0,0,0,0,0
FALSE,2002-09-30,57,45,0,0.15,0,0,0,0,0,0,0,0,0
FALSE,2002-10-01,62,40,0,0,0.15,0,0,0,0,0,0,0,0
FALSE,2002-10-02,60,43,0,0,0,0.15,0,0,0,0,0,0,0
TRUE,2002-10-03,56,53,0.49,0,0,0,0.15,0,0,0,0,0,0
TRUE,2002-10-04,61,52,0.01,0.49,0,0,0,0.15,0,0,0,0,0
TRUE,2002-10-05,60,50,0.02,0.01,0.49,0,0,0,0.15,0,0,0,0
FALSE,2002-10-06,64,52,0,0.02,0.01,0.49,0,0,0,0.15,0,0,0
FALSE,2002-10-07,63,50,0,0,0.02,0.01,0.49,0,0,0,0.15,0,0
TRUE,2002-10-08,61,50,0.01,0,0,0.02,0.01,0.49,0,0,0,0.15,0
TRUE,2002-10-09,58,51,0.02,0.01,0,0,0.02,0.01,0.49,0,0,0,0.15
TRUE,2002-10-10,55,45,0.03,0.02,0.01,0,0,0.02,0.01,0.49,0,0,0
FALSE,2002-10-11,55,42,0,0.03,0.02,0.01,0,0,0.02,0.01,0.49,0,0
FALSE,2002-10-12,61,40,0,0,0.03,0.02,0.01,0,0,0.02,0.01,0.49,0
FALSE,2002-10-13,61,38,0,0,0,0.03,0.02,0.01,0,0,0.02,0.01,0.49
FALSE,2002-10-14,64,41,0,0,0,0,0.03,0.02,0.01,0,0,0.02,0.01
FALSE,2002-10-15,67,45,0,0,0,0,0,0.03,0.02,0.01,0,0,0.02
FALSE,2002-10-16,70,49,0,0,0,0,0,0,0.03,0.02,0.01,0,0
FALSE,2002-10-17,67,43,0,0,0,0,0,0,0,0.03,0.02,0.01,0
FALSE,2002-10-18,53,46,0,0,0,0,0,0,0,0,0.03,0.02,0.01
TRUE,2002-10-19,59,51,0.03,0,0,0,0,0,0,0,0,0.03,0.02
FALSE,2002-10-20,58,51,0,0.03,0,0,0,0,0,0,0,0,0.03
FALSE,2002-10-21,58,53,0,0,0.03,0,0,0,0,0,0,0,0
FALSE,2002-10-22,60,50,0,0,0,0.03,0,0,0,0,0,0,0
FALSE,2002-10-23,56,41,0,0,0,0,0.03,0,0,0,0,0,0
FALSE,2002-10-24,50,38,0,0,0,0,0,0.03,0,0,0,0,0
FALSE,2002-10-25,48,43,0,0,0,0,0,0,0.03,0,0,0,0
FALSE,2002-10-26,47,39,0,0,0,0,0,0,0,0.03,0,0,0
FALSE,2002-10-27,50,39,0,0,0,0,0,0,0,0,0.03,0,0
FALSE,2002-10-28,54,43,0,0,0,0,0,0,0,0,0,0.03,0
TRUE,2002-10-29,53,40,0.06,0,0,0,0,0,0,0,0,0,0.03
FALSE,2002-10-30,50,34,0,0.06,0,0,0,0,0,0,0,0,0
FALSE,2002-10-31,55,38,0,0,0.06,0,0,0,0,0,0,0,0
FALSE,2002-11-01,56,33,0,0,0,0.06,0,0,0,0,0,0,0
FALSE,2002-11-02,58,31,0,0,0,0,0.06,0,0,0,0,0,0
FALSE,2002-11-03,51,30,0,0,0,0,0,0.06,0,0,0,0,0
FALSE,2002-11-04,51,30,0,0,0,0,0,0,0.06,0,0,0,0
FALSE,2002-11-05,59,45,0,0,0,0,0,0,0,0.06,0,0,0
TRUE,2002-11-06,54,46,0.6,0,0,0,0,0,0,0,0.06,0,0
TRUE,2002-11-07,59,46,0.29,0.6,0,0,0,0,0,0,0,0.06,0
TRUE,2002-11-08,53,47,0.17,0.29,0.6,0,0,0,0,0,0,0,0.06
TRUE,2002-11-09,54,45,0.47,0.17,0.29,0.6,0,0,0,0,0,0,0
TRUE,2002-11-10,53,42,0.09,0.47,0.17,0.29,0.6,0,0,0,0,0,0
TRUE,2002-11-11,56,47,0.11,0.09,0.47,0.17,0.29,0.6,0,0,0,0,0
TRUE,2002-11-12,57,49,0.62,0.11,0.09,0.47,0.17,0.29,0.6,0,0,0,0
TRUE,2002-11-13,56,46,0.18,0.62,0.11,0.09,0.47,0.17,0.29,0.6,0,0,0
TRUE,2002-11-14,54,43,0.08,0.18,0.62,0.11,0.09,0.47,0.17,0.29,0.6,0,0
TRUE,2002-11-15,51,41,0.01,0.08,0.18,0.62,0.11,0.09,0.47,0.17,0.29,0.6,0
TRUE,2002-11-16,53,41,0.42,0.01,0.08,0.18,0.62,0.11,0.09,0.47,0.17,0.29,0.6
FALSE,2002-11-17,53,45,0,0.42,0.01,0.08,0.18,0.62,0.11,0.09,0.47,0.17,0.29
TRUE,2002-11-18,53,45,0.23,0,0.42,0.01,0.08,0.18,0.62,0.11,0.09,0.47,0.17
TRUE,2002-11-19,56,51,0.24,0.23,0,0.42,0.01,0.08,0.18,0.62,0.11,0.09,0.47
FALSE,2002-11-20,63,45,0,0.24,0.23,0,0.42,0.01,0.08,0.18,0.62,0.11,0.09
FALSE,2002-11-21,59,46,0,0,0.24,0.23,0,0.42,0.01,0.08,0.18,0.62,0.11
FALSE,2002-11-22,52,49,0,0,0,0.24,0.23,0,0.42,0.01,0.08,0.18,0.62
FALSE,2002-11-23,50,44,0,0,0,0,0.24,0.23,0,0.42,0.01,0.08,0.18
FALSE,2002-11-24,51,35,0,0,0,0,0,0.24,0.23,0,0.42,0.01,0.08
FALSE,2002-11-25,46,30,0,0,0,0,0,0,0.24,0.23,0,0.42,0.01
FALSE,2002-11-26,49,33,0,0,0,0,0,0,0,0.24,0.23,0,0.42
FALSE,2002-11-27,51,33,0,0,0,0,0,0,0,0,0.24,0.23,0
FALSE,2002-11-28,52,34,0,0,0,0,0,0,0,0,0,0.24,0.23
FALSE,2002-11-29,47,35,0,0,0,0,0,0,0,0,0,0,0.24
FALSE,2002-11-30,44,34,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-12-01,49,35,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-12-02,49,38,0,0,0,0,0,0,0,0,0,0,0
FALSE,2002-12-03,44,34,0,0,0,0,0,0,0,0,0,0,0
TRUE,2002-12-04,47,42,0.13,0,0,0,0,0,0,0,0,0,0
FALSE,2002-12-05,53,35,0,0.13,0,0,0,0,0,0,0,0,0
FALSE,2002-12-06,51,36,0,0,0.13,0,0,0,0,0,0,0,0
FALSE,2002-12-07,42,35,0,0,0,0.13,0,0,0,0,0,0,0
FALSE,2002-12-08,45,33,0,0,0,0,0.13,0,0,0,0,0,0
TRUE,2002-12-09,47,35,0.12,0,0,0,0,0.13,0,0,0,0,0
TRUE,2002-12-10,48,42,0.38,0.12,0,0,0,0,0.13,0,0,0,0
TRUE,2002-12-11,52,42,0.54,0.38,0.12,0,0,0,0,0.13,0,0,0
TRUE,2002-12-12,57,44,0.61,0.54,0.38,0.12,0,0,0,0,0.13,0,0
TRUE,2002-12-13,52,44,0.19,0.61,0.54,0.38,0.12,0,0,0,0,0.13,0
TRUE,2002-12-14,59,46,1.31,0.19,0.61,0.54,0.38,0.12,0,0,0,0,0.13
TRUE,2002-12-15,53,44,0.29,1.31,0.19,0.61,0.54,0.38,0.12,0,0,0,0
TRUE,2002-12-16,47,41,0.76,0.29,1.31,0.19,0.61,0.54,0.38,0.12,0,0,0
TRUE,2002-12-17,42,39,0.51,0.76,0.29,1.31,0.19,0.61,0.54,0.38,0.12,0,0
TRUE,2002-12-18,45,37,0.08,0.51,0.76,0.29,1.31,0.19,0.61,0.54,0.38,0.12,0
TRUE,2002-12-19,48,39,0.03,0.08,0.51,0.76,0.29,1.31,0.19,0.61,0.54,0.38,0.12
FALSE,2002-12-20,50,42,0,0.03,0.08,0.51,0.76,0.29,1.31,0.19,0.61,0.54,0.38
FALSE,2002-12-21,45,39,0,0,0.03,0.08,0.51,0.76,0.29,1.31,0.19,0.61,0.54
FALSE,2002-12-22,44,35,0,0,0,0.03,0.08,0.51,0.76,0.29,1.31,0.19,0.61
FALSE,2002-12-23,46,28,0,0,0,0,0.03,0.08,0.51,0.76,0.29,1.31,0.19
TRUE,2002-12-24,42,35,0.15,0,0,0,0,0.03,0.08,0.51,0.76,0.29,1.31
TRUE,2002-12-25,52,41,0.21,0.15,0,0,0,0,0.03,0.08,0.51,0.76,0.29
FALSE,2002-12-26,45,38,0,0.21,0.15,0,0,0,0,0.03,0.08,0.51,0.76
TRUE,2002-12-27,52,37,0.19,0,0.21,0.15,0,0,0,0,0.03,0.08,0.51
TRUE,2002-12-28,42,36,0.06,0.19,0,0.21,0.15,0,0,0,0,0.03,0.08
TRUE,2002-12-29,43,35,0.18,0.06,0.19,0,0.21,0.15,0,0,0,0,0.03
TRUE,2002-12-30,45,37,0.15,0.18,0.06,0.19,0,0.21,0.15,0,0,0,0
TRUE,2002-12-31,46,39,0.09,0.15,0.18,0.06,0.19,0,0.21,0.15,0,0,0
TRUE,2003-01-01,46,41,0.95,0.09,0.15,0.18,0.06,0.19,0,0.21,0.15,0,0
TRUE,2003-01-02,56,45,0.78,0.95,0.09,0.15,0.18,0.06,0.19,0,0.21,0.15,0
TRUE,2003-01-03,55,45,0.02,0.78,0.95,0.09,0.15,0.18,0.06,0.19,0,0.21,0.15
TRUE,2003-01-04,54,46,0.57,0.02,0.78,0.95,0.09,0.15,0.18,0.06,0.19,0,0.21
FALSE,2003-01-05,51,40,0,0.57,0.02,0.78,0.95,0.09,0.15,0.18,0.06,0.19,0
FALSE,2003-01-06,57,33,0,0,0.57,0.02,0.78,0.95,0.09,0.15,0.18,0.06,0.19
FALSE,2003-01-07,54,33,0,0,0,0.57,0.02,0.78,0.95,0.09,0.15,0.18,0.06
FALSE,2003-01-08,50,36,0,0,0,0,0.57,0.02,0.78,0.95,0.09,0.15,0.18
FALSE,2003-01-09,56,39,0,0,0,0,0,0.57,0.02,0.78,0.95,0.09,0.15
FALSE,2003-01-10,52,37,0,0,0,0,0,0,0.57,0.02,0.78,0.95,0.09
TRUE,2003-01-11,50,37,0.24,0,0,0,0,0,0,0.57,0.02,0.78,0.95
TRUE,2003-01-12,48,42,0.44,0.24,0,0,0,0,0,0,0.57,0.02,0.78
TRUE,2003-01-13,50,42,0.41,0.44,0.24,0,0,0,0,0,0,0.57,0.02
FALSE,2003-01-14,50,35,0,0.41,0.44,0.24,0,0,0,0,0,0,0.57
FALSE,2003-01-15,44,32,0,0,0.41,0.44,0.24,0,0,0,0,0,0
FALSE,2003-01-16,47,37,0,0,0,0.41,0.44,0.24,0,0,0,0,0
FALSE,2003-01-17,50,37,0,0,0,0,0.41,0.44,0.24,0,0,0,0
FALSE,2003-01-18,49,35,0,0,0,0,0,0.41,0.44,0.24,0,0,0
FALSE,2003-01-19,47,39,0,0,0,0,0,0,0.41,0.44,0.24,0,0
FALSE,2003-01-20,46,38,0,0,0,0,0,0,0,0.41,0.44,0.24,0
TRUE,2003-01-21,44,41,0.55,0,0,0,0,0,0,0,0.41,0.44,0.24
TRUE,2003-01-22,51,43,0.81,0.55,0,0,0,0,0,0,0,0.41,0.44
TRUE,2003-01-23,54,47,0.77,0.81,0.55,0,0,0,0,0,0,0,0.41
TRUE,2003-01-24,52,45,0.43,0.77,0.81,0.55,0,0,0,0,0,0,0
TRUE,2003-01-25,55,45,0.47,0.43,0.77,0.81,0.55,0,0,0,0,0,0
TRUE,2003-01-26,58,43,0.71,0.47,0.43,0.77,0.81,0.55,0,0,0,0,0
TRUE,2003-01-27,50,45,0.19,0.71,0.47,0.43,0.77,0.81,0.55,0,0,0,0
TRUE,2003-01-28,51,40,0.01,0.19,0.71,0.47,0.43,0.77,0.81,0.55,0,0,0
TRUE,2003-01-29,49,39,0.41,0.01,0.19,0.71,0.47,0.43,0.77,0.81,0.55,0,0
TRUE,2003-01-30,54,48,0.52,0.41,0.01,0.19,0.71,0.47,0.43,0.77,0.81,0.55,0
TRUE,2003-01-31,54,46,0.11,0.52,0.41,0.01,0.19,0.71,0.47,0.43,0.77,0.81,0.55
TRUE,2003-02-01,49,43,0.01,0.11,0.52,0.41,0.01,0.19,0.71,0.47,0.43,0.77,0.81
TRUE,2003-02-02,48,43,0.01,0.01,0.11,0.52,0.41,0.01,0.19,0.71,0.47,0.43,0.77
TRUE,2003-02-03,46,39,0.07,0.01,0.01,0.11,0.52,0.41,0.01,0.19,0.71,0.47,0.43
FALSE,2003-02-04,45,36,0,0.07,0.01,0.01,0.11,0.52,0.41,0.01,0.19,0.71,0.47
FALSE,2003-02-05,45,31,0,0,0.07,0.01,0.01,0.11,0.52,0.41,0.01,0.19,0.71
FALSE,2003-02-06,48,29,0,0,0,0.07,0.01,0.01,0.11,0.52,0.41,0.01,0.19
FALSE,2003-02-07,44,30,0,0,0,0,0.07,0.01,0.01,0.11,0.52,0.41,0.01
FALSE,2003-02-08,39,33,0,0,0,0,0,0.07,0.01,0.01,0.11,0.52,0.41
TRUE,2003-02-09,39,31,0.01,0,0,0,0,0,0.07,0.01,0.01,0.11,0.52
FALSE,2003-02-10,43,33,0,0.01,0,0,0,0,0,0.07,0.01,0.01,0.11
FALSE,2003-02-11,50,31,0,0,0.01,0,0,0,0,0,0.07,0.01,0.01
FALSE,2003-02-12,52,29,0,0,0,0.01,0,0,0,0,0,0.07,0.01
FALSE,2003-02-13,48,37,0,0,0,0,0.01,0,0,0,0,0,0.07
FALSE,2003-02-14,52,40,0,0,0,0,0,0.01,0,0,0,0,0
TRUE,2003-02-15,51,40,0.33,0,0,0,0,0,0.01,0,0,0,0
TRUE,2003-02-16,50,42,0.71,0.33,0,0,0,0,0,0.01,0,0,0
TRUE,2003-02-17,49,39,0.04,0.71,0.33,0,0,0,0,0,0.01,0,0
TRUE,2003-02-18,50,36,0.01,0.04,0.71,0.33,0,0,0,0,0,0.01,0
TRUE,2003-02-19,47,42,0.05,0.01,0.04,0.71,0.33,0,0,0,0,0,0.01
TRUE,2003-02-20,50,42,0.05,0.05,0.01,0.04,0.71,0.33,0,0,0,0,0
TRUE,2003-02-21,50,41,0.38,0.05,0.05,0.01,0.04,0.71,0.33,0,0,0,0
TRUE,2003-02-22,49,40,0.02,0.38,0.05,0.05,0.01,0.04,0.71,0.33,0,0,0
FALSE,2003-02-23,47,34,0,0.02,0.38,0.05,0.05,0.01,0.04,0.71,0.33,0,0
FALSE,2003-02-24,46,30,0,0,0.02,0.38,0.05,0.05,0.01,0.04,0.71,0.33,0
FALSE,2003-02-25,49,25,0,0,0,0.02,0.38,0.05,0.05,0.01,0.04,0.71,0.33
FALSE,2003-02-26,47,32,0,0,0,0,0.02,0.38,0.05,0.05,0.01,0.04,0.71
FALSE,2003-02-27,51,33,0,0,0,0,0,0.02,0.38,0.05,0.05,0.01,0.04
TRUE,2003-02-28,45,40,0.07,0,0,0,0,0,0.02,0.38,0.05,0.05,0.01
FALSE,2003-03-01,52,35,0,0.07,0,0,0,0,0,0.02,0.38,0.05,0.05
TRUE,2003-03-02,44,37,0.23,0,0.07,0,0,0,0,0,0.02,0.38,0.05
FALSE,2003-03-03,48,39,0,0.23,0,0.07,0,0,0,0,0,0.02,0.38
FALSE,2003-03-04,50,38,0,0,0.23,0,0.07,0,0,0,0,0,0.02
FALSE,2003-03-05,47,40,0,0,0,0.23,0,0.07,0,0,0,0,0
FALSE,2003-03-06,47,39,0,0,0,0,0.23,0,0.07,0,0,0,0
TRUE,2003-03-07,45,34,0.33,0,0,0,0,0.23,0,0.07,0,0,0
TRUE,2003-03-08,42,36,0.13,0.33,0,0,0,0,0.23,0,0.07,0,0
TRUE,2003-03-09,52,42,0.83,0.13,0.33,0,0,0,0,0.23,0,0.07,0
TRUE,2003-03-10,53,47,0.08,0.83,0.13,0.33,0,0,0,0,0.23,0,0.07
TRUE,2003-03-11,51,45,0.87,0.08,0.83,0.13,0.33,0,0,0,0,0.23,0
TRUE,2003-03-12,55,46,0.99,0.87,0.08,0.83,0.13,0.33,0,0,0,0,0.23
TRUE,2003-03-13,59,50,0.21,0.99,0.87,0.08,0.83,0.13,0.33,0,0,0,0
TRUE,2003-03-14,59,46,0.06,0.21,0.99,0.87,0.08,0.83,0.13,0.33,0,0,0
TRUE,2003-03-15,57,44,0.09,0.06,0.21,0.99,0.87,0.08,0.83,0.13,0.33,0,0
TRUE,2003-03-16,54,39,0.14,0.09,0.06,0.21,0.99,0.87,0.08,0.83,0.13,0.33,0
FALSE,2003-03-17,53,36,0,0.14,0.09,0.06,0.21,0.99,0.87,0.08,0.83,0.13,0.33
TRUE,2003-03-18,52,39,0.12,0,0.14,0.09,0.06,0.21,0.99,0.87,0.08,0.83,0.13
